,nama,harga,deskripsi,detail,link gambar,link
222,Mengolah Rasa Menggapai Asa,"Rp.26,400 ","
          Kala kita merasakan keresahan hati, bukan Allah-lah yang pertama kita cari. Padahal, kita sudah seharusnya selalu mengingat Allah di mana pun dan kapan pun. Baik dalam keadaan seperti apa pun, senang, susah, sedih, maupun bahagia. Bila kita mampu mengolah tiap rasa yang ada, kesedihan maupun kebahagiaan, insya Allah, setiap harapan akan tercapai. Begitu banyak obat dijual di apotek, tetapi tidak ada obat yang mampu menghilangkan keresahan yang kita alami. Iqra, bacalah. Allah meminta kita untuk membaca Qur`an saat kita sedang gundah.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide051-cr-500x500.jpeg,https://www.solusibuku.com/agama/mengolah-rasa-menggapai-asa.html
223,Menyelami Bacaan Shalat,"Rp.27,400 ","
          Shalat adalah salah satu rukun Islam, yakni rukun Islam kedua setelah syahadat. Dalam hadis disebutkan, bahwa amalan pertama yang akan diperhitungkan Allah adalah shalat. Jika baik shalatnya, maka baiklah semuanya. Begitupun sebaliknya, jika buruk shalatnya, maka buruklah semuanya. Buku ini hadir ke tangan Anda, pembaca untuk mengingatkan perihal shalat, terutama shalat fardhu yang tak boleh ditinggalkan bagaimanapun kondisinya. Ini adalah buku tentang panduan atau tuntunan shalat praktis yang membuat pembaca langsung mengerti dengan segera setelah membacanya dan segera mengerjakannya.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide052-cr-500x500.jpeg,https://www.solusibuku.com/agama/menyelami-bacaan-shalat-edisi-panduan.html
224,Membuka Pintu Kebahagiaan,"Rp.26,400 ","
          Buku “Membuka Pintu Kebahagiaan” membahas tentang hal-hal penting dalam kehidupan, namun seringkali terabaikan karena sibuknya kita dengan urusan dunia. Buku ini mengajak kita merenungi kehidupan yang singkat ini, kemudian melakukan hal-hal positif, dan meninggalkan hal-hal negatif. Dengan meninggalkan hal-hal yang tidak berguna di dunia ini, akan sangat besar pengaruhnya dalam kehidupan kita di akhirat nanti. Betapa sering kita mengabaikan hal-hal penting buat akhirat yang sifatnya kekal, dan lebih condong mengurusi hal duniawi yang sifatnya hanya sesaat. Bahkan kita memandang urusan akhirat hal sepele dan tidak penting. Anda akan diajak menjadi hamba-Nya yang taat akan segala perintah-Nya. Ketaatan seorang hamba kepada Tuhan-nya dapat melahirkan kebahagiaan dunia dan akhirat tanpa batas.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide053-cr-500x500.jpeg,https://www.solusibuku.com/agama/membuka-pintu-kebahagiaan.html
225,Muslim Pentol Korek,"Rp.26,400 ","
          Fenomena keberagamaan di Indonesia saat ini cenderung menghasilkan muslim-muslim yang berkepribadian pentol korek, sebuah kepribadian yang digesek sedikit saja maka ia akan cepat menyala dan marah. Inilah fenomena keberagamaan paling mutakhir kita. Pribadi-pribadi semacam ini kian hari jumlahnya kian mengecambah, bak cendawan di musim hujan. Mereka gemar mengoreksi pola keberagamaan orang lain, bukan sebaliknya mengoreksi cara beragamanya sendiri. Buku ini hadir sebagai buah perenungan yang reflektif dna intens atas apa yang barangkali tejadi pada fenomena pola keberagamaan kita. Laiknya cermin, tulisan-tulisan di buku ini merupakan pantulan dari realitas yang sesungguhnya. Meskipun tidak seratus persen persis, namun cermin setidaknya tidak pernah berbohong. Ia apa adanya memaparkan objek yang dibidiknya. Buku “Muslim Pentok Korek” ini berisi (39) esai reflektif-argumentatif ihwal pola beragam yang lebih mengedepankan akal ketimbang okol (kekuatan fisik dan nafsu). Buku ini mngupas hal-hal yang berkaitan fenomena keberagaman mutakhir dengan pendekatan cara berpikir yang sehat, cenderung sarkas, dan kental sentuhan nuansa humor.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide054-cr-500x500.jpeg,https://www.solusibuku.com/agama/muslim-pentol-korek.html
226,Pintu Pintu Hikmah,"Rp.29,900 ","
          Di masa kini, ingar-bingar umat manusia membuat sisi religiusitas dan spiritualitas begitu terkikis. Banyak orang, atau bahkan kita sendiri, semakin tidak peduli dengan pemenuhan akan kebutuhan rohani. Dengan demikian, kita menjadi semakin abai terhadap nilai-nilai kehidupan. Dalampandangan kita, falsafah kehidupan itu terlihat kabur.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide055-cr-500x500.jpeg,https://www.solusibuku.com/agama/pintu-pintu-hikmah.html
227,Yang Terlewatkan Dalam Pernikahan,"Rp.26,900 ","
          Buku ini ditujukan untuk orang-orang yang akan mengakhiri masa lajangnya dengan sebuah pernikahan yang diidamkan dan sebagai referensi tambahan bagi yang sudah menikah. Namun demikian, buku ini tidak berisi hukum-hukum fikih yang rumit dan sudah banyak dibahas di buku-buku lain. Buku ini justru membahas hal-hal yang mungkin terlupakan atau memang jarang dibahas dalam literatur-literatur tersebut. Sedangkan bahasan yang ada di buku ini, menurut hemat penulis, sangat penting dan harus dikuasai. Oleh karena itu, penulis berharap para pembaca tidak hanya sebatas membaca sampai di sini saja, tapi dilanjutkan kepada referensi lain yang lebih lengkap dan memang membahas topik-topik yang ada di buku ini secara mendalam.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide056-cr-500x500.jpeg,https://www.solusibuku.com/agama/yang-terlewatkan-dalam-pernikahan.html
228,Menata Hati Sepenuh Cinta,"Rp.26,400 ","
          Hati adalah salah satu bagian terpenting dari seorang manusia. Dari hati, lahirlah beragam perasaan seperti cinta dan benci. Perasaan-perasaan itu memiliki dampak baik dan buruknya masing-masing. Terkadang manusia tidak mengerti bagaimana caranya mengolah hati dengan baik dan benar sesuai syari’at Islam. Hati yang sering merasakan cinta tidak lebih dari sebuah kesenangan yang sebenarnya menyesatkan. Mereka tidak tahu jenis cinta dan tingkatan cinta yang diajarkan oleh Allah Swt., dan Nabi-Nya. Sering kali cinta ditunjukkan dengan cara berpacaran dan berzina. Di dalam hati pun terdapat beraneka ragam jenis penyakit, antara lain syirik, bid’ah, menjadi budak nafsu syahwat, syubhat, dan lain sebagainya. Penyakit-penyakit itu akan menimpa seorang hamba yang lalai terhadap perintah Allah Swt. Begitu peliknya membahas tentang hati, namun percayalah jika rasa sakit pada hati itu ada obatnya, yaitu mendekatkan diri kepada Allah Swt. Ada pesan hati yang ingin disampaikan oleh orang yang hatinya sedang bersedih. Pesan hati untuk orang yang berpacaran, yang tengah menunggu jodohnya, yang sudah menikah, hingga pesan hati untuk orang yang lalai kepada-Nya. Perbanyaklah doa untuk kelembutan hati kita, agar kebaikan hati bisa menyelamatkan kita dari tipu daya setan yang mengantarkan kita kepada kesesatan.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide057-cr-500x500.jpeg,https://www.solusibuku.com/agama/menata-hati-sepenuh-cinta.html
229,Begini Cara Islam Mengatasi Konflik Rumah Tangga,"Rp.26,400 ","
          Buku ini, termasuk buku yang langka. Buku bertemakan rumah tangga bukanlah tidak ada, justru banyak, tetapi buku ini memang berbeda, lain daripada yang lain. Selain ditulis dengan bahasa yang ringan, buku ini berdasarkan kehidupan nyata. Buku ini dikemas dengan ciamik untuk mengembalikan keindahan inspirasi Islam berkenaan dengan jalinan rumah tangga yang berprinsipkan kesalingan dan berbagi peran di antara istri dan suami. Buku ini, insya Allah, akan banyak dibutuhkan mereka yang baru saja menikah, yang sedang menjadi istri dan suami, yang sedang mengalami pertengkaran, konflik batin, kekerasan dalam rumah tangga, dan lain serupanya. Ajaran Islam yang selama ini dipahami ternyata terkontaminasi dengan virus bernama ‘patriarki.’ Virus yang mematikan keberadaan dan kemulian seorang perempuan, ibu atau istri.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide058-cr-500x500.jpeg,https://www.solusibuku.com/agama/begini-cara-islam-mengatasi-konflik-rumah-tangga.html
230,Ya Bunayya  La Tusyrik Billah,"Rp.27,400 ","
          Ya Bunayya La Tusyrik Billah, ‘Wahai anakku, janganlah kamu sekali-kali mempersekutukan Allah’ adalah nasihat pertama Luqman kepada anaknya. Hal itu membuktikan bahwa penanaman tauhid menjadi perkara penting dalam pendidikan anak usia dini. Buku Ya Bunayya La Tusyrik Billah akan mengantarkan setiap bunda untuk mampu memahami dan menanamkan tauhid yang lurus kepada putra-putrinya. Sebab lurusnya tauhid anak adalah cerminan lurusnya tauhid bundanya. Khatamkan buku ini sebelum anak meremaja, lantas bersiaplah Anda akan menjadi bunda paling bahagia, insya Allah.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide059-cr-500x500.jpeg,https://www.solusibuku.com/agama/ya-bunayya-la-tusyrik-billah.html
231,Jadikan Dunia Dalam Genggaman,"Rp.31,400 ","
          Beranjak dari sebuah hasil perenungan dan dari proses perjalananlah sehingga buku ini ditulis. Serta dari upaya untuk merefleksikan diri dan membangun kesadaran penulis. Bahwa dunia yang fana ini amat kecil dan negeri akhirat begitu luas. Perjalanan di bumi sangatlah singkat dan di negeri akhirat panjang tak berujung. Kita kadang terlalu berlebihan mengejar dunia tempat sementara transit mencari bekal sementara tujuan akhir kita terlupakan. Begitu bijak sikap khalifah Abu Bakar ra., dalam sebuah doa ia berujar, “Jadikanlah kami kaum yang memegang dunia dengan tangan kami, bukan hati kami.” Begitu pula dengan sahabat karibnya khalifah Umar bin Khathab ra., dalam pintanya, “Ya Allah, tempatkanlah dunia dalam genggaman tangan kami dan jangan Engkau tempatkan dia di lubuk hati.” Ini adalah sebuah wujud akan keluasan pandangan seorang hamba Allah, kelapangan dada, kebijaksanaan sikap, dan keluhuran perilaku. Kemilau dunia tidak menyilaukan pandangnya untuk menatap jauh ke negeri akhirat. Obsesi terhadap nikmat dunia tidak menyurutkan cintanya pada negeri yang abadi. Mereka adalah potret pemimpian yang mendunia. Menjadikan dunia dalam genggamannya, tetapi tidak tertipu olehnya. Dunia dipandang kecil, cukup di tangan, dalam genggaman. Ia tidak merasuk ke dalam hati dan mengendalikan diri. Begitu mereka mengajarkan kepada kita. Patut menjadi sebuah referensi di dalam melangkah, mengarungi perjalanan di dunia ini yang hanya sebentar saja.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide060-cr-500x500.jpeg,https://www.solusibuku.com/agama/jadikan-dunia-dalam-genggaman.html
232,Tuhan Tak Pernah Menuntut Sukses,"Rp.18,400 ","
          Tuhan tidak pernah menuntut kita berhasil. Dia hanya menuntut kita untuk berjuang hingga titik darah penghabisan. Tuhan tidak pernah menuntut kita memanen. Dia hanya menuntut kita untuk menanam, menanam, dan menanam. Tak tahu apa yang kelak nanti kita panen, yang penting kita fokus menanam.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide061-cr-500x500.jpeg,https://www.solusibuku.com/agama/tuhan-tak-pernah-menuntut-sukses.html
233,Harmoni Semesta,"Rp.28,400 ","
          Harmoni semesta adalah kumpulan tulisan-tulisan sederhana yang disusun dari kepingan kesadaran bahwa segala sesuatu yang dimiliki tak dapat berdiri sendiri melainkan selalu berkaitan antara satu elemen dan elemen lainnya. Buku ini ditulis oleh orang perempuan yang sedang berproses untuk belajar menjadi pribadi yang lebih baik setiap waktunya. Keduanya menyadari betapa pentingnya meyelaraskan tujuan penciptaan dengan setiap aktivitas. Di mana salah satu kekuatan semesta adalah adanya harmoni dari orang-orang sekitar, lingkungan, dan segala isinya yang Allah sengaja ciptakan untuk maksud menguatkan setiap langkah untuk terus bertumbuh dan menumbuhkan, karena pada hakikatnya setiap pribadi harus memberikan manfaat bagi semesta. Semoga dengan membaca buku ini berarti menatap diri sendiri, menyadari segala anugrah yang telah diperoleh, serta memotivasi untuk selalu berusaha berkontribusi kebaikan di mana pun dan kapan pun. Selamat membaca dan menciptakan harmoni kebaikan!        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide062-cr-500x500.jpeg,https://www.solusibuku.com/agama/harmoni-semesta.html
234,100% Sedekah Gas Poll  ,"Rp.34,400 ","
          Buku ini mencoba unutk mengulas lebih dalam lagi tentang apa itu sedekah, manfaat sedekah, dan pemahamannya. Kapan sedekah harus dilakukan, bagaimana agar sedekah itu bisa memberikan dampak yang luar biasa bagi pelakunya dan penerima sedekah, serta masih banyak lagi hal yang dibahas di dalamnya. Semua jawaban itu dapat ditemukan di dalam buku ini, sehingga mampu mengikis keragu-raguan dalam bersedekah dan kebenaran janji-janji Allah Swt., juga hadis-hadis Nabi Muhammad saw., untuk orang-orang yang bersedekah. Semoga buku ini dapat memberikan peneguhan kepada hati yang meragu dalam bersedekah Insya Allah.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide063-cr-500x500.jpeg,https://www.solusibuku.com/agama/100-sedekah-gas-poll.html
235,Wonderful Muslimah,"Rp.32,400 ","
          Menjadi seorang wanita yang menarik, memang mudah. Tapi bagaimana kalau menjadi wanita yang penuh dengan pesona? Yang tetap bertakwa kepada Rabbnya, tidak meninggalkan kewajibannya. Ya, muslimah yang baik adalah yang taat kepada Allah Swt., beriman, cinta pada Rasulnya, dan memesona akhlaknya. Muslimah adalah bagian penting yang tak terpisahkan dari kehidupan kita. Dari rahimnya akan lahir generasi masa yang akan datang, dari belaian kasih sayangnya akan tumbuh generasi pembangun bangsa dan pembela agama ini. Baik atau tidaknya muslimah hari ini akan menentukan juga masa depan kita nanti. Jadilah, wonderful muslimah yang dicintai siapa pun dengan akhlak yang memesona.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide064-cr-500x500.jpeg,https://www.solusibuku.com/agama/wonderful-muslimah.html
236,Agar Imanku Semanis Madu,"Rp.27,400 ","
          Semua orang boleh saja mengaku beriman. Bahkan, merasa dirinya paling beriman sekalipun–meski ada juga yang beriman tapi tidak pernah terucapkan. Tapi, beriman tidak cukup hanya dengan meyakini dalam hati. Pun tidak akan mendapatkan keutamaan jika hanya diyakini dan diucapkan. Beriman akan terasa penuh makna manakala seseorang itu meyakini dalam hati, lalu mengucapkannya dengan lisan dan kemudian dibuktikan dengan amal perbuatan dan kesalehan. Dari titik inilah seseorang akan merasakan betapa Tuhan itu hadir dalam kehidupan. Kehadiran-Nya bisa dilihat dari perilaku keseharian seseorang. Tidak patut seseorang itu beriman manakala ia belum berempati dan bersimpati kepada orang lain. Belum layak menikmati manisnya iman, jika ia masih menyakiti tetangganya, mengambil hak orang lain, mudah menyalahkan orang lain, tidak menghargai perbedaan dan tidak memiliki kepedulian sosial-kemanusiaan.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide065-cr-500x500.jpeg,https://www.solusibuku.com/agama/agar-imanku-semanis-madu.html
237,99 Sedekah Kreatif,"Rp.31,250 ","
          Sedekah bisa dilakukan kapan saja dan di mana saja. Bisa dilakukan dengan cara yang mudah hingga yang paling sulit. Sedekah juga bisa dilakukan dengan murah ataupun mahal, bahkan tanpa biaya. Sedekah tidaklah sesulit yang kita pikirkan. Tersenyum, membantu orang lain, hingga memberikan barang-barang kita bisa dilakukan untuk sedekah. Dengan membahagiakan orang lain, kita sudah bersedekah. Dengan keikhlasan hati, kita sudah bersedekah. Lalu, sudahkah Anda bersedekah hari ini?        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide066-cr-500x500.jpeg,https://www.solusibuku.com/agama/99-sedekah-kreatif.html
238,Beda Mazhab  Satu Islam,"Rp.24,400 ","
          Sepanjang sejarah Islam, ada puluhan mazhab (sekte) dalam Islam. Bukan hanya dalam fikih, tapi juga kalam (teologi). Belum lagi perbedaan ulama-ulama di internal mazhab masing-masing. Namun, di tengah perbedaan itu, mereka berada dalam satu persaudaraan yang kuat yang diikat oleh Allah dalam Al-Qur’an: persaudaraan Islam (ukhuwah islamiyah).        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide067-cr-500x500.jpeg,https://www.solusibuku.com/agama/beda-mazhab-satu-islam.html
239,Menebar Kebaikan Itu Indah,"Rp.28,400 ","
          Zaman telah berubah, teknologi semakin canggih, pengetahuan agama semakin tenggelam. Lihatlah sekarang di zaman globalisasi, agama hanya dijadikan sebagai status atau predikat, bukan lagi sebagai sumber keimanan. Keimanan seolah lebur dari zaman ke zaman, fondasinya mudah runtuh. Dakwah dianggap tidak penting lagi, ceramah dianggap hal yang paling membosankan dan hanya disenangi oleh para ibu-ibu atau bapak-bapak, seolah nasihat-nasihat itu hanya orang yang berusia lanjut yang membutuhkannya. Anak muda tergiur dengan nikmatnya dunia, hingga lupa bahwa maut akan datang pada siapa saja dan di mana pun. Nasihat-nasihat itu dianggap remeh dan dipandang sebelah mata, mereka enggan menasihati diri sendiri, dan menganggap apa yang dikerjakan selalu benar.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide068-cr-500x500.jpeg,https://www.solusibuku.com/agama/menebar-kebaikan-itu-indah.html
240,Manusia Mulia,"Rp.22,400 ","
          Manusia mulia siapakah itu? Apa mereka yang bergelimang harta, punya jabatan yang tinggi, punya kekuasaan atau mereka yang punya berderet-deret gelar kehormatan? Buku ini mengupas tuntas siapa manusia mulia itu. Di antaranya orang-orang yang beriman, bertakwa, para pembelajar, pecinta dan para pezikir, di mana Allah janjikan kemuliaan di dunia dan di akhirat. Allah jamin kecukupan rezeki mereka. Allah ampuni dosa dan kesalahan mereka. Allah bangga-banggakan mereka di depan para penduduk langit. Allah siapkan surga yang keindahannya tiada terkira. Bukan hanya memotivasi para pembacanya untuk menjadi pribadi-pribadi mulia. Kisah-kisah inspiratif juga dihadirkan sang penulis untuk semakin menguatkan pembaca sekalian agar berusaha sekuat tenaga menjadi pribadi-pribadi mulia di dunia dan akhirat tersebut. Siapa saja pribadi-pribadi mulia itu? Selengkapnya ada di buku yang ada di tangan Anda ini. Selamat membaca.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide069-cr-500x500.jpeg,https://www.solusibuku.com/agama/manusia-mulia.html
241,Produktif Dengan Cinta,"Rp.32,400 ","
          Setiap manusia pasti selalu bersemangat mengejar apa yang menjadi impian dan tujuan hidupnya. Berjuang dan berusaha untuk menjadi manusia produktif. Tetapi, apakah semangat itu dapat mendamaikan dan membahagiakan jiwa dan hatinya? Ataukah malah menyengsarakan dirinya? Dan bahkan mungkin mengorbankan orang lain? Buku ini hadir untuk mengajak kita meraih impian dan menjadi manusia produktif dengan balutan cinta kasih. Hingga perjuangan meraih impian terasa sejuk dan segar. Dicintai penduduk langit dan dirindukan penduduk bumi. Selamat Membaca!        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide070-cr-500x500.jpeg,https://www.solusibuku.com/agama/produktif-dengan-cinta.html
242,Jalan Sukses Dari Allah,"Rp.27,400 ","
          Ada getar kagum dan iri saat kita menyaksikan kesuksesan orang lain. Rasa kagum muncul karena mereka mampu hidup mapan, taat, dan bahagia. Sementara rasa iri disebabkan oleh diri yang belum mampu mewujudkan kesuksesan dan kebahagiaan yang didambakan. Lambat laun kedua rasa ini semakin memenuhi hati dan pikiran. Saat hal ini terjadi, sesungguhnya kita sudah termasuk ke dalam orang-orang hebat. Kedua rasa di atas membuktikan bahwa salah satu bukti kehebatan kita telah muncul. Rasa gelisah itu menunjukkan bahwa kita ingin berubah, hanya orang-orang terpilihlah yang memilikinya. Kita memikirkan kehidupan masa depan dengan baik, hal tersebut akhirnya membuat kita mengalami kegelisahan. Namun, percayalah rasa kagum dan iri adalah hal yang menakjubkan. Pengalaman inilah yang jarang dimiliki oleh orang kebanyakan. Menjadi orang yang memiliki kelebihan seperti itu adalah anugerah yang sangat berharga. Allah pasti tak akan salah dalam menentukan pilihan.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide071-cr-500x500.jpeg,https://www.solusibuku.com/agama/jalan-sukses-dari-allah.html
243,Panduan Sholat Untuk Perempuan,"Rp.30,000 ","
          Salah satu keistimewaan buku ini karena secara khusus memberikan penjelasan sholat bagi kalangan perempuan muslimah, yang hampir langka dalam kepustakaan Islam. Bahkan, barangkali buku ini merupakan buku panduan sholat pertama yang secara khusus ditulis untuk kalangan perempuan dan ditulis oleh perempuan juga. Buku ini merupakan rintisan untuk membentuk ulama-ulama perempuan yang mulai tumbuh dan mekar dalam beberapa bulan terakhir Dr. Nur Rofi'ah Dosen Pascasarjana Institut Perguruan Tinggi Ilmu Al-Qur'an, Jakarta        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide072-cr-500x500.jpeg,https://www.solusibuku.com/agama/panduan-sholat-untuk-perempuan.html
244,Telling Islam To The World,"Rp.23,400 ","
          Gerakan menyebarkan Islam ke seluruh dunia (Telling Islam to the World) itu telah resmi diluncurkan di Jakarta pada tanggal 18 Desember 2015 lalu. Akan tetapi implementasi dan pergerakan utamanya akan digenjot dari kota New York, Amerika Serikat. Kenapa Jakarta dan New York?        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide073-cr-500x500.jpeg,https://www.solusibuku.com/agama/telling-islam-to-the-world.html
