,nama,harga,deskripsi,detail,link
315,SERI DUNIA ANAK KARTU VOCABULARY,"Rp.68,400 ","
          Kartu ini dapat digunakan untuk membantu belajar si kecil dalam mengenal huruf, angka, flora, fauna, alam, alat transportasi, anggota keluarga dan nama-nama hari. Cara menggunakan kartu ini: • Pastikan anak dalam posisi senang dan santai agar tidak terlalu tegang saat belajar. • Tunjukkan bagian depan kartu yang bergambar kepada anak kurang lebih 2-5 detik dan bacakan namanya yang tertera dalam bahasa Inggris. • Ajarkan kosakata Inggris kepada anak dan ajarkan pula bagaimana menulis yang benar. • Lakukan secara berulang-ulang agar anak dapat menghafalkannya dengan baik. • Periksa hafalan anak Anda secara berkala dan gunakan juga dalam percakapan sehari-hari. • Pindai aplikasi berbasis android di abwah ini untuk mendapatkan sensasi belajar kosakata Inggris yang lebih menyenangkan.         ","{'Kategori': 'Pengetahuan Anak', 'Ketebalan': '96 Kartu Halaman', 'Dimensi': '12 x 18 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Kak Zul ', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/seri-dunia-anak-kartu-vocabulary.html
316,KEBIASAANKEBIASAAN BAIK UNTUK ANAK A BOOK FOR KIDS TO DEVELOP THEIR GOOD HABITS,"Rp.79,600 ","
          Dewasa ini, sebagian besar anak telah terbiasa melakukan kebiasaan-kebiasaan buruk, seperti mau menang sendiri, bersikap manja, tidak mau berbagi, kurang peduli dengan lingkungan, dan masih banyak lagi. Hal ini dikarenakan orangtua kurang memperhatikan tumbuh kembang anak sehingga terbentuklah kebiasaan-kebiasaan buruk pada anak.  Buku ini dapat membantu orangtua untuk mulai menanamkan kebiasaan-kebiasaan baik pada anak-anak sedini mungkin agar terhindar dari kemungkinan perilaku buruk anak di masa mendatang.         ","{'Kategori': 'Pengetahuan Anak', 'Ketebalan': '172 Hal Halaman', 'Dimensi': '19 x 25 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Ipnu Rinto Nugroho', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/kebiasaankebiasaan-baik-untuk-anak-a-book-for-kids-to-develop-their-good-habits.html
317,EDU BOOK MEWARNAI ROBOT & MONSTER,"Rp.39,600 ","
          Ayo, kita belajar mewarnai robot dan monster bersama-sama! Di dalam buku ini, kita akan mewarnai robot dan monster yang keren-keren, mengenal nama-nama mereka, dan belajar menuliskan nama mereka satu per satu. Pasti akan seru sekali. Sebab, belajar mewarnai akan melatih kreativitas dan imajinasi adik-adik semua. Selamat belajar mewarnai adik-adik!        ","{'Kategori': 'Pengetahuan Anak', 'Ketebalan': '52 Hal Halaman', 'Dimensi': '21 x 28 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Narendra Dwi Putra', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/edu-book-mewarnai-robot-dan-monster.html
318,KUMPULAN FABEL TERBAIK SEPANJANG MASA,"Rp.61,200 ","
          Hei, kenapa kamu berdiri di ranting pohon itu? Apakah kamu sedang mengagumi kecantikanku? Aku memang cantik, wahai Gagak. Lihatlah, kecantikanku memang tidak tertandingi oleh burung mana pun. Bulu mataku yang cantik, tubuhku yang dipenuhi dengan bulu warna-warni. Bulu ekorku yang terlihat indah dan sebagainya. Mungkin kamu tidak akan pernah menemui burung lain yang secantik aku. Coba lihat dirimu, Gagak. Kamu burung paling jelek yang pernah aku temui. Bulumu hitam dan tidak indah sepertiku. Kamu juga tidak memiliki ekor yang indah seperti ekorku. Aku kasihan kepadamu karena kamu terlihat sangat tidak menarik bagi manusia. Ujar Merak dengan bangganya.        ","{'Kategori': 'Pengetahuan Anak', 'Ketebalan': '124 Hal Halaman', 'Dimensi': '19 x 26 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Kak Rin', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/kumpulan-fabel-terbaik-sepanjang-masa.html
319,KISAH BUDI PEKERTI CIMO SI KELINCI LUCU,"Rp.53,200 ","
          Kisah Budi Pekerti: Cimo Si Kelinci Lucu menceritakan tentang kelinci kecil nan lucu bernama Cimo yang bersekolah di TK Satwa Ceria. Cimo mempunyai sahabat bernama Monay Si Monyet dan Baba Si Badak. Banyak sekali kisah seru mereka bersama. Ayo, kita baca cerita seru Cimo dan sahabatnya dalam buku ini. Pasti menarik sekali dan sayang untuk dilewatkan. Di sini, Adik-adik akan belajar banyak tentang pesan moral dalam kehidupan sehari-hari. Buku cerita ini sangat cocok menemani aktivitas belajar Adik-adik semua, apalagi sebagai pengantar tidur.        ","{'Kategori': 'Pengetahuan Anak', 'Ketebalan': '80 Halaman', 'Dimensi': '21 x 27 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Hastarita Dewanti', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/kisah-budi-pekerti-cimo-si-kelinci-lucu.html
320,EDU BOOK MENGGAMBAR DAN MEWARNAI PRINCESS,"Rp.55,600 ","
          Adik-adik pasti sangat suka menggambar dan mewarnai! Nah, buku ini cocok banget lho buat Adik-adik yang suka dengan gambar Princess. Adik-adik bisa berlatih menggambar Princess dengan cara menebalkan garis samar yang sudah disediakan, kemudia secara perlahan bisa membuat gambar sendiri. Setelah itu, Adik-adik bisa mewarnai gambar Princess yang sudah jadi dengan aneka warna favorit. Asyik kan?! Yuk, kita menggambar dan mewarnai Princess!        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '84 Halaman', 'Dimensi': '21 x 27 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Kak Rin', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/edu-book-menggambar-dan-mewarnai-princess.html
321,MAHIR CALISTUNG,"Rp.68,000 ","
          Mari ajari anak Anda untuk belajar baca, tulis, hitung dengan metode mudah dan menyenangkan dengan materi sebagai berikut:
•    Mengenal Hewan dan Benda Sekitar
•    Belajar Menulis dan Mengurutkan Huruf 
•    Belajar Menulis dan Mengurutkan Angka
•    Latihan Penjumlahan dan Pengurangan
•    Aktivitas Belajar Mewarnai 
•    Aktivitas Permainan Mencari dan Menemukan Objek Tersembunyi        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '48 Halaman', 'Dimensi': '19 x 23 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Kak Puput', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/mahir-calistung.html
322,KUMPULAN FABEL DALAM ALQURAN,"Rp.100,400","
          Aku melihat sebuah bangunan yang sangat indah. Menurutku, bangunan itu adalah bangunan terindah kedua setelah istana Nabi Sulaiman Alaihi Salam. Aku sangat penasaran dan ingin melihat lebih dekat keindahan bangunan itu. Akhirnya, aku pun terbang mendekati bangunan yang indah itu. 
Sesampainya di bangunan indah itu, kulihat ada seekor merpati yang juga hinggap di sana. Lalu Aku bertanya, “Sahabatku, tempat apakah ini?” Kemudian merpati itu menjawab, “Ini adalah istana Ratu Balqis.” 
Ketika aku sedang penasaran dengan Ratu Balqis, tiba-tiba merpati itu berteriak, “Dialah Ratu Balqis itu!” Aku menengok ke arah beberapa orang yang sedang mengangkat tangannya. Aku terkejut melihat mereka menyembah matahari. “Allah sajalah yang wajib untuk disembah, bukannya matahari.”
Demikianlah cerita Hud-Hud tentang Nabi Sulaiman A.S dan Ratu Balqis. Buku ini berisi kumpulan fabel yang diceritakan dalam Alqur’an. Melalui buku ini, kita dapat mengetahui bagaimana kedua belas binatang ini menuturkan perjuangan para nabi dalam menyampaikan ayat-ayat Allah. Selain itu, kita juga dapat mencontoh keimanan dan ketakwaan mereka kepada Allah SWT.        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '172 Halaman', 'Dimensi': '20 x 19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'A. Septiyani', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/kumpulan-fabel-dalam-alquran.html
323,EDU BOOK ASYIK BELAJAR MEMBACA,"Rp.63,600 ","
          Buku ini berisi materi pengajaran membaca untuk anak usia 3 tahun ke atas. Dalam buku ini, setiap materi disertakan gambar agar anak lebih mudah mencerna dan mengingatnya. Materi juga diberikan secara bertahap mulai dari pengenalan huruf, membaca satu, dua, hingga tiga suku kata, baru kemudian belajar membaca cerita sederhana. 
Dijamin anak tidak akan bosan karena di dalamnya juga disertakan beberapa aktivitas permainan untuk menguji materi yang sudah diberikan. Ditambah ilustrasi berwarna yang menarik, belajar membaca akan terasa lebih mudah terutama bagi anak yang sedang mulai belajar membaca.        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '82 Halaman', 'Dimensi': '21 x 26 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Anastasia Wiwin', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/edu-book-asyik-belajar-membaca.html
324,EDU BOOK AKU PANDAI MENGENAL HURUF,"Rp.39,600 ","
          Buku ini dirancang untuk anak-anak yang ingin belajar mengenal huruf. Buku ini disusun untuk mengembangkan kemampuan kognitif, afektif dan motorik halus. Seluruh aktivitas dalam buku ini disesuaikan untuk menunjang kegiatan belajar anak, mulai dari menebalkan, menarik garis, mencocokkan, hingga mengurutkan huruf serta banyak aktivitas lainnya. 

Metode belajar yang dipadukan dengan aktivitas bermain yang menyenangkan juga disajikan dalam buku ini. Dengan begitu, anak akan lebih mudah memahami materi dan lebih bersemangat dalam belajar. Selamat belajar!        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '60 Halaman', 'Dimensi': '21 x 27 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Agustina Dwi Rahayu', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/edu-book-aku-pandai-mengenal-huruf.html
325,EDU BOOK KUMPULAN DONGENG INSPIRATIF UNTUK ANAK,"Rp.64,000 ","
          Anak-anak di era sekarang ini seringkali mendapat berbagai macam tuntutan mulai dari lingkungan keluarga, sekolah, hingga masyarakat. Tuntutan untuk menjadi yang terbaik terkadang membuat anak-anak merasa tertekan. Belum lagi mereka juga harus menghadapi beberapa hal seperti ejekan, bullying, perkataan kasar bahkan juga kata-kata yang menyurutkan semangat. Bagaimana cara agar anak-anak bisa melakukan yang terbaik dengan kemampuan sendiri serta cara yang benar? Kumpulan dongeng inspiratif di dalam buku ini akan menginspirasi anak-anak untuk selalu bersemangat menjalani hidup karena ada banyak hal menyenangkan yang akan sayang jika dilewatkan        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '104 Halaman', 'Dimensi': '18 x 24 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Nurul Imani', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/edu-book-kumpulan-dongeng-inspiratif-untuk-anak.html
326,EDU BOOK AKU PANDAI MENGENAL ANGKA,"Rp.39,600 ","
          Buku ini dirancang untuk anak-anak yang ingin belajar mengenal angka. Buku ini disusun untuk mengembangkan kemampuan kognitif, afektif dan motorik halus anak. Seluruh aktivitas dalam buku ini disesuaikan untuk menunjang kegiatan belajar anak, seperti menebalkan angka, mewarnai, menarik garis, mencocokkan, dan masih banyak lagi aktivitas lainnya.

Metode belajar yang dipadukan dengan aktivitas bermain yang menyenangkan disajikan dalam buku ini. Dengan begitu, anak akan lebih mudah memahami materi dan lebih bersemangat dalam belajar. Selamat belajar!

        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '56 Halaman', 'Dimensi': '21 x 27 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Agustina Dwi Rahayu', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/edu-book-aku-pandai-mengenal-angka.html
327,MAHIR BACA TANPA MENGEJA,"Rp.60,400 ","
          Membaca adalah kemampuan yang wajib dimiliki oleh setiap orang karena dengan membaca jendela dunia akan terbuka luas. Inilah yang perlu ditanamkan pada anak sejak dini agar kemampuan kognitif, sensorik, dan motoriknya semakin terasah. Dengan membaca, anak akan dapat memiliki pengetahuan luas sekaligus membangkitkan rasa ingin tahunya.

Buku ini dirancang bagi para orangtua yang ingin membimbing anaknya belajar membaca. Berisi materi dasar membaca dengan menggabungkan huruf-huruf baik vokal maupun konsonan menjadi suku kata, buku ini tepat dijadikan panduan membaca. Dilengkapi metode pengulangan pada setiap materi, diharapkan anak akan bisa membaca dalam waktu singkat.        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '156 Halaman', 'Dimensi': '19 x 26 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Agustina Dwi Rahayu', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/mahir-baca-tanpa-mengeja.html
328,CARA ASYIK BELAJAR CALISTUNG,"Rp.63,600 ","
          Pada masa pertumbuhan, anak-anak akan mengalamai fase Golden Age dimana kemampuan otak mereka paling cepat menyerap segala macam pengetahuan. Pada fase ini, kemampuan anak dalam mengingat, meniru, dan menghafal sangatlah luar biasa. Itulah sebabnya masa tumbuh kembang anak adalah saat yang tepat bagi orangtua untuk melatih mereka belajar baca, tulis, hitung.

Karena dunia anak identik dengan bermain, maka akan lebih bagus mengajarkan anak belajar sambil bermain. Selain mengasyikkan, anak juga tidak akan bosan dan lelah saat belajar. Oleh sebab itu, orangtua hendaknya memberikan materi belajar pada anak yang mengandung unsur permainan.

Buku Cara Asyik Belajar Calistung mengajak orangtua untuk selalu memantau perkembangan anak sembari mengajari mereka baca, tulis, hitung. Dilengkapi ilustrasi serta berbagai aktivitas permainan yang menarik membuat buku ini cocok untuk anak-anak yang sangat aktif.        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '168 Halaman', 'Dimensi': '21 x 28 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Kanya Putri', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/cara-asyik-belajar-calistung.html
329,EDU BOOK AKU PANDAI MEMBACA,"Rp.63,600 ","
          Buku ini disusun sebagai panduan bagi orangtua untuk mengajarkan anak belajar membaca. Dengan metode pemilihan suku kata yang familiar serta menerapkan sistem pengulangan dan menjadikan anak lebih mudah menyerap apa yang dipelajari. Tak hanya berisi materi membaca, buku ini juga dilengkapi dengan dongeng fabel yang akan membantu anak lancar dalam membaca. Dalam hal ini, diperlukan peran serta orangtua dalam mengajarkan anak membaca. Dampingi anak belajar membaca dengan menyampaikan pesan moral yang terkandung di dalam dongeng.        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '146 Halaman', 'Dimensi': '21 x 27 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Agustina Dwi Rahayu', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/edu-book-aku-pandai-membaca.html
330,KUMPULAN FABEL MOTIVASI UNTUK ANAK,"Rp.63,600 ","
          Saat mendekati rumah Nessie, Coarse mencium aroma manis seperti kue. Ia pun mengetuk pintu rumah Nessie. Tok tok tok... namun tidak ada jawaban. Perlahan pintu dapur mulai terbuka. Dari dalam tampak sesosok makhluk bertubuh besar mengenakan apron membuka pintu. “Silakan masuk!” kata Nessie nyaris tanpa bersuara.

“Apakah Kamu sedang memasak sesuatu? Aku mencium aroma manis dari dalam rumahmu!” tanya ikan Coarse penasaran. “Aku baru saja membuat kue manis untuk makan malam.” jawab Nessie dengan suara lirih.

Ternyata di balik postur tubuh besarnya, Nessie adalah sosok yang sangat pemalu. Saking pemalunya, Nessie tidak memiliki kepercayaan diri untuk bergaul bersama teman-temannya. Padahal Nessie memiliki banyak keahlian, salah satunya ia pandai sekali memasak dan membuat kue. Setelah kedatangan ikan Course ke rumah, akankah rasa percaya diri Nessie meningkat? Beranikah Nessie bergaul dan berteman dengan penduduk Danau Lochness?        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '112 Halaman', 'Dimensi': '18 x 24 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Any Hidayati', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/kumpulan-fabel-motivasi-untuk-anak.html
331,ASYIKNYA MENGENAL ALAT TRANSPORTASI MOBIL,"Rp.71,600 ","
          Sebelum ada kendaraan bermotor seperti sekarang, dulunya orang harus menggunakan gerobak yang ditarik oleh hewan lho!

Ternyata mobil pertama yang pernah dibuat hanya memiliki kecepatan 16 km/jam!

Dapatkah kamu membayangkan bahwa kompetisi pertama balap mobil yang diadakan di Prancis harus berlangsung selama 2 hari?

Percaya nggak kalau dulunya lampu lalu lintas hanya terdiri dari warna merah dan hijau?

Tahukah kamu bahwa jalan tol awalnya dibangun untuk mengatasi kemacetan yang disebabkan oleh menjamurnya mobil di jalan raya?

Wah, rupanya ada banyak hal yang belum kita ketahui tentang alat transportasi mobil! Nah, melalui buku ini kamu bisa mengenal dan mempelajari segala sesuatu tentang mobil mulai dari sejarah perkembangan mobil, jenis-jenis mobil, teknis perawatan mobil, hingga prototipe mobil-mobil canggih di masa depan. Yuk, kita pelajari bersama semua hal tentang mobil dalam buku Asyiknya Mengenal Alat Transportasi Mobil.

        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '124 Halaman', 'Dimensi': '18 x 24 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Shinta Aprilia', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/asyiknya-mengenal-alat-transportasi-mobil.html
332,EDU BOOK MENGGAMBAR DAN MEWARNAI HEWAN LUCU,"Rp.36,400 ","
          Adik-adik pasti suka menggambar dan mewarnai! Nah, buku ini cocok banget lho buat Adik-adik yang suka banget menggambar hewan. Adik-adik bisa berlatih menggambar hewan-hewan lucu dengan cara menebalkan garis samar yang telah disediakan, kemudian secara perlahan bisa membuat gambar sendiri. Setelah itu, Adik-adik bisa mewarnai gambar yang sudah jadi tersebut dengan warna-warna favorit. Wah, asyik dan seru ya?! Yuk, kita menggambar dan mewarnai hewan lucu bersama!        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '56 Halaman', 'Dimensi': '19 x 26 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Kak Nat', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/edu-book-menggambar-dan-mewarnai-hewan-lucu.html
333,ASYIKNYA MENGENAL DUNIA LUAR ANGKSA,"Rp.76,400 ","
          Bagaimana alam semesta terbentuk?

Tahukah kamu bahwa di galaksi tempat kita tinggal terdapat lubang besar hitam?

Percaya nggak kalau ada bintang yang ukurannya lebih besar dari matahari?

Di antara 8 planet tata surya, mengapa hanya bumi yang dapat ditinggali oleh manusia?

Apa yang akan terjadi jika meteorit jatuh ke bumi?

Ternyata makhluk hidup yang pertama kali sampai di antariksa adalah seekor anjing bernama Laika.

Wah, ternyata banyak hal yang belum kita ketahui tentang luar angkasa! Melalui buku ini kamu bisa mengenal dan mempelajari seluk beluk luar angkasa mulai dari terciptanya alam semesta, galaksi, tata surya, planet dan bintang hingga benda langit lainnya. Yuk, kita pelajari bersama semua hal tentang luar angkasa dalam buku Asyiknya Mengenal Dunia Luar Angkasa        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '128 hal Halaman', 'Dimensi': '18 x 22 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Rahma Kusharjanti', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/asyiknya-mengenal-dunia-luar-angksa.html
334,MENGENAL KOSAKATA SEHARIHARI,"Rp.71,600 ","
          Alat peraga berupa kartu ini bisa digunakan sambil bermain. Orangtua akan lebih mudah mengajari anak mereka tanpa kesulitan. Anak-anak pun akan senang karena bisa bermain sambil belajar tanpa merasa bosan. Cocok bagi anak usia PAUD, TK, dan SD. Yuk, Bunda koleksi Kartu Mengenal Kosakata Sehari-hari ini untuk meningkatkan kemampuan intelektualitas Si Kecil.

        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '204 Halaman', 'Dimensi': '10 x 15 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Kak Rin', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/mengenal-kosakata-seharihari.html
335,MENGENAL KOSAKATA BAHASA INGGRIS SEHARIHARI,"Rp.71,600 ","
          Alat peraga berupa kartu ini bisa digunakan sambil bermain. Orangtua akan lebih mudah membimbing anak belajar tanpa kesulitan. Anak-anak pun senang bisa bermain sambil belajar tanpa merasa bosan. Cocok untuk anak usia PAUD, TK, dan SD. Yuk, Bunda koleksi Kartu Mengenal Kosakata Bahasa Inggris Sehari-hari untuk membiasakan anak dengan bahasa Inggris sejak dini.        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '204 Halaman', 'Dimensi': '10 x 15 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Kak Rin', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/mengenal-kosakata-bahasa-inggris-seharihari.html
336,ASYIKNYA MENGENAL ALAT TRANSPORTASI TRUK,"Rp.55,600 ","
          Tahukah kamu bahwa truk yang sekarang kita kenal bermula dari gerobak pengangkut barang yang bentuknya mirip lokomotif kereta?

Ternyata ada banyak sekali jenis truk dengan fungsi yang berbeda-beda, lho! Ada yang digunakan untuk mengangkut barang, hewan, kendaraan bahkan orang. Selain itu, terdapat pula rancangan truk-truk masa depan dengan model futuristik.

Buku seri pengetahuan Asyiknya Mengenal Alat Transportasi Truk ini mengajak adik-adik untuk mengenal dan mempelajari seluk beluk dan sejarah perkembangan truk di dunia. Disertai foto dan ilustrasi menarik, buku ini akan menjelaskan berbagai macam hal tentang truk yang belum diketahui.        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '104 Halaman', 'Dimensi': '18 x 22 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Any Hidayati', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/asyiknya-mengenal-alat-transportasi-truk.html
337,ASYIKNYA BELAJAR DASARDASAR MATEMATIKA,"Rp.28,400 ","
          Siapa bilang Matematika itu pelajaran yang sulit dan menakutkan? Buku ini membuktikan bahwa belajar Matematika itu sangat menyenangkan. Nggak percaya? Yuk kita pelajari bersama buku “Asyiknya Belajar Dasar-Dasar Matematika” yang berisi materi:

Belajar mengenal & menyusun angka
Belajar penjumlahan & pengurangan
Bermain teka-teki penjumlahan & pengurangan
Belajar menghubungkan bilangan
Menyempurnakan gambar
Bermain mencari jejak
Belajar mengenal waktu
Tes kecermatan
Melalui buku ini Adik-adik akan belajar materi untuk persiapan masuk Sekolah Dasar. Yuk Bunda koleksi buku ini untuk teman belajar si kecil di rumah!        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '64 Halaman', 'Dimensi': '18 x 24 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Maya Cindy', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/asyiknya-belajar-dasardasar-matematika.html
338,AKU PANDAI MENULIS HURUF BESAR & HURUF KECIL,"Rp.33,200 ","
          Buku ini berisi materi yang cocok untuk anak usia PAUD antara lain:

Menebalkan & menghubungkan garis
Menulis huruf besar & kecil
Melengkapi huruf & kata
Menghubungkan & mencocokkan huruf
Dilengkapi dengan aktivitas menempel gambar serta mewarnai, buku ini dapat melatih kemampuan kognitif serta motorik halus anak.        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '52 Halaman', 'Dimensi': '19 x 26 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Bunda Septi', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/aku-pandai-menulis-huruf-besar-dan-huruf-kecil.html
339,AKU MAU JADI DOKTER,"Rp.32,000 ","
          Kalau besar nanti, kamu mau jadi apa? Kalau aku mau jadi Dokter. Karena Dokter adalah profesi yang sangat mulia. Dokter dapat menyembuhkan orang-orang yang sakit. Keren, kan? Seperti apa ya profesi Dokter itu? Kamu bisa mencari tahu lebih banyak tentang profesi Dokter dalam buku ini!

 

Ajak putra-putri kesayangan Anda untuk mengenal berbagai macam profesi. Dengan bahasa ringkas dan lugas serta ilustrasi yang lucu, buku ini diharapkan dapat memberikan gambaran singkat tentang profesi Dokter kepada anak-anak. Agar kelak mereka dapat memahami serta menyesuaikan minat, bakat, dan kemampuannya. Kalau kamu, mau jadi apa?        ","{'Kategori': 'Keterampilan Anak', 'Ketebalan': '48 Halaman', 'Dimensi': '20 x 19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Vika Varia Mato Vana', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/buku-anak/aku-mau-jadi-dokter.html
