,Kategori,Nama Produk,Deskripsi Produk,SKU Induk,Produk Berbahaya,Kode Integrasi Variasi,Nama Variasi 1,Varian untuk Variasi 1,Foto Produk per Varian,Nama Variasi 2,Varian untuk Variasi 2,Harga,Stok,Kode Variasi,Panduan Ukuran,Foto Sampul,Foto Produk 1,Foto Produk 2,Foto Produk 3,Foto Produk 4,Foto Produk 5,Foto Produk 6,Foto Produk 7,Foto Produk 8,Berat,Panjang,Lebar,Tinggi,Reguler (Cashless),Hemat,Jangka Dikirim Dalam Pre-order,Dikirim Dalam Pre-order,Merek,Negara Asal,Masa Garansi,Jenis Garansi,Perusahaan Penerbit,Negara,Bahasa,Impor/Lokal,Terbit,ISBN,Jenis Edisi,Kota,Jenis Cover,Tahun
108,,Janshen,"
Selama ini kita memanggilnya “Janshen”, padahal itu adalah nama belakang keluarganya. Sejak lahir, anak ini dianggap sebagai pembawa kebahagiaan karena siapa pun yang ada di sekitarnya selalu merasa bahagia. Tak ada yang mau tahu bagaimana kisah hidupnya. Semua sahabat hantuku tak tertarik mencari tahu karena masalah terberat seorang Janshen hanyalah gigi ompong yang membuat anak itu menjadi bulan-bulanan. Kupikir hidupnya selalu menyenangkan, kupikir harinya selalu dipenuhi tawa. Ternyata aku salah, anak sekecil dan selucu dia harus menghadapi banyak masalah hingga akhir hidup. Selamat datang di kehidupan si hantu ompong favoritku. Selamat menyelami sisi gelap masa lalunya.
",,,,,,,,,57199,99,,,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide116-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide116-cr-500x500.jpeg,,,,,,,,500,14.0,20.0,2.4,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
109,,Rasuk,"
Semenjak kepergian sang Ayah, Langgir Janaka __ Gadis remaja yang sering merasa kesepian__ merasa tidak ada satu hal pun dalam hidupnya berjalan dengan baik. Hari-harinya dipenuhi rutukan bagi nasib buruk. Kalimat “Tuhan tidak adil” Seolah menjadi mantra dalam batinnya. Langgir iri dan ingin kisahnya lebih seperti para sahabatnya; Sekar Tanjung, seorang anak pungut yang dilimpahi kasih sayang keluarga angkatnya. Lintang Kasih yang punya orang tua kaya dan sering bepergian ke luar negeri. Juga Fransisca Inggrid, perempuan cantik yang selalu menemukan kemudahan dalam hidupnya.
",,,,,,,,,55999,99,,,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide118-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide118-cr-500x500.jpeg,,,,,,,,500,14.0,20.0,3.3000000000000003,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
110,,Samantha,"
Terlalu lama aku melupakan Samantha, sosok hantu anak perempuan yang kutemui saat umurku masih belasan. Sampai di malam ini, dia muncul dan bertanya dengan malu, apakah aku masih ingat padanya? Seketika, aku ingat janjiku pada anak cantik bersorot mata sedih dan kesepian itu untuk sering mengunjunginya dan mengajak sahabat-sahabatku. Aku benar-benar ceroboh telah melupakannya. Namun, Samantha tak marah kepadaku. Dia bilang, “Aku selalu terkesan dengan pertemuan kita, kau juga kuanggap salah satu teman terbaikku. Dan yang terpenting, sekarang, kau ingat aku, bukan?” Kini, pukul dua dini hari, kedua tanganku resah, tak sabar membuka laptop. Aku akan membiarkan jari-jari ini menulis banyak kata. Samantha, berceritalah kepadaku. Izinkan aku menyelam ke dalamnya, agar aku mengerti bagaimana sulitnya menjadi dirimu. Keinginanku hanya satu, membuatmu tak lagi kesepian.
",,,,,,,,,53679,99,,,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide119-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide119-cr-500x500.jpeg,,,,,,,,500,14.0,20.0,1.9000000000000001,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
111,,Satu Hari Di 2018  Edisi Revisi,"
          Perasaan itu tetap saja ada. Meski berkali-kali aku melupakannya, berkali-kali lipat pula ia tumbuh. Apakah kau tidak pernah merasakan hal yang sama? Sementara dulu, sering kali kita tanpa disengaja sama-sama ingin menelepon, sama-sama ingin mengucapkan rindu yang sama. Apakah semudah itu bagi lelaki untuk melupakan? Apa kau tidak pernah tahu bahwa perempuan sering kali begitu sulit lepas dari kenangan. Lalu, sudah matikah hatimu pada janji-janji yang kau katakan padaku?        ",,,,,,,,,47199,99,,,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide120-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide120-cr-500x500.jpeg,,,,,,,,500,14.0,20.0,1.87,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
112,,Origami Hati,"
Jangan berpaling dan membuat kita menjadi dua orang asing. Di hamparan bumi ini ada banyak sekali orang yang bisa merebutmu, juga mencuri perhatianku. Namun, aku ingin tetap kamu dan aku saja yang menjadi kita. Aku ingin kamu saja yang menemaniku membuka pagi hingga melepas senja, menenangkan malam dan membagi cerita. Tetaplah menjadi seseorang yang membuatku merasa kuat. Jangan biarkan hatimu lepas dari segala harapan yang aku ikat.
",,,,,,,,,62999,99,,,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide122-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide122-cr-500x500.jpeg,,,,,,,,500,14.0,20.0,2.19,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
113,,Sunyaruri,"
Ke mana perginya mereka, sahabat-sahabat hantu kecilku yang lagi-lagi sibuk mencari teman-teman baru? Namun, sesal terasa begitu menyesakkan dada, tatkala kuingat lagi bahwa semua ini karena ulahku. Seandainya tak kuceritakan bagaimana kisah kami. Seandainya tak kugambarkan sosok Peter yang jahil, William yang bijaksana, Hans dan Hendrick yang periang, Janshen yang menggemaskan. Pasti kalian tak akan memanggil-manggil nama mereka di tiap malam dan berharap datang dalam mimpi yang indah. Sunyaruri adalah novel sekuel dari Gerbang Dialog Danur dan Maddah–Risa Saraswati. Ikuti terus kisah persahabatan Risa dengan mereka yang kadang membawa tawa, haru, hingga perasaan seram…
",,,,,,,,,61599,99,,,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide123-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide123-cr-500x500.jpeg,,,,,,,,500,14.0,20.0,2.58,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
114,,Aksi Massa,"
          Aksi-massa tidak mengenal fantasi kosong seorang tukang putch atau seorang anarkis atau tindakan berani dari seorang pahlawan. Aksi-massa berasal dari orang banyak untuk memenuhi kehendak ekonomidan politik mereka...."" (Tan Malaka) Dalam buku ini, Tan Malaka menunjukkan pemikirannya bahwa upaya perebutan kekuasaan dengan radikal (putch) bukanlah solusi terbaik. Baginya, ""putch itu adalah satu aksi segerombolan kecil yang bergerak diam-diam dan tak berhubungan dengan rakyat banyak. Gerombolan itu bisanya hanya membuat rancangan menurut kemauan dan kecakapan sendiri tanpa memedulikan perasaan dan kesanggupan massa.... 'Tukang-tukang putch' lupa bahwa... revolusi timbul dengan sendirinya dengan hasil dari berbagai macam keadaan. Bila 'tukang-tukang putch' pada waktu yang telah ditentukan oleh mereka sendiri, keluar tiba-tiba, massa tidak akan memberikan pertolongan kepada mereka. Bukan karena massa bodoh atau tidak memerhatikan, melainkan karena massa hanya berjuang untuk kebutuhan yang terdekat dan sesuai dengan kepentingan ekonomi...."" Agar sebuah gerakan dapat mencapai tujuannya, Tan Malaka menawarkan aksi massa sebagai solusinya.        ",,,,,,,,,27999,99,,,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide125-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide125-cr-500x500.jpeg,,,,,,,,500,14.0,20.0,1.48,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
115,,Kau Berhasil Jadi Peluru,"
          Kumpulan puisi ini merupakan pasangan indah bagi puisi-puisi Wiji Thukul, penyair legendaris itu. Melalui puisi-puisi Wani kita dapat merasakan bahwa Wiji tidak pernah benar-benar pergi. Kepergiannya bukan hanya meninggalkan spirit, melainkan juga suasana kebatinan yang kompleks bagi orang yang dekat dengannya. Wani menemukan puisi sebagai kekasih yang sanggup membantunya memelihara spirit yang diwarisinya dan yang setia menemaninya memanggul salib hidupnya. Di sisi lain, puisi-puisi Wani merupakan testimoni dan jawaban atas apa yang pernah ditorehkannya dalam satu puisi Wiji, “Aku Ingin Jadi Peluru”. Sebuah puisi Wani bersaksi, “Kini kau harus tahu/Kau berhasil jadi peluru/Melesat pesat ke arah yang kau mau/Menembak telak di tiap sasaranmu/Namun ada yang tak kau tahu/Bahwa satu dari pelurumu itu/Telah mengoyak isi jiwaku.” — Joko Pinorbo        ",,,,,,,,,39999,99,,,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide128-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide128-cr-500x500.jpeg,,,,,,,,500,14.0,20.0,1.1300000000000001,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
116,,Sepotong Senja Untuk Pacarku,"
          Saya dapat e-mail ini dari teman saya. Semoga Anda tidak keberatan. Saya hanya ingin Anda tahu, bahwa saya hanya bisa menikmati senja dari cerita-cerita Anda. Mungkin Anda heran… tapi begitulah kenyataannya, saya rabun senja sejak saya berusia 10 tahun.        ",,,,,,,,,67999,99,,,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide142-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide142-cr-500x500.jpeg,,,,,,,,500,14.0,20.0,2.2,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
117,,Jejak Langkah,"
Kehadiran roman sejarah ini, bukan saja dimaksudkan untuk mengisi sebuah episode berbangsa yang berada di titik persalinan yang pelik dan menentukan, namun juga mengisi isu kesusastraan yang sangat minim menggarap periode pelik ini. Karena itu hadirnya roman ini memberi bacaan alternatif kepada kita untuk melihat jalan dan gelombang sejarah secara lain dan dari sisinya yang berbeda. Tetralogi ini dibagi dalam format empat buku. Pembagian ini bisa juga kita artikan sebagai pembelahan pergerakan yang hadir dalam beberapa periode. Dan roman ketiga ini, Jejak Langkah, adalah fase pengorganisasian perlawanan. Minke memobilisasi segala daya untuk melawan bercokolnya kekuasaan Hindia yang sudah berabad-abad umurnya. Namun Minke tak pilih perlawanan bersenjata. Ia memilih jalan jurnalistik dengan membuat sebanyak-banyaknya bacaan Pribumi. Yang paling terkenal tentu saja Medan Prijaji. Dengan koran ini, Minke berseru-seru kepada rakyat Pribumi tiga hal: meningkatkan boikot, berorganisasi, dan menghapuskan kebudayaan feodalistik. Sekaligus lewat langkah jurnalistik, Minke berseru-seru: ""Didiklah rakyat dengan organisasi dan didiklah penguasa dengan perlawanan"".
",,,,,,,,,128699,99,,,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide152-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide152-cr-500x500.jpeg,,,,,,,,500,14.0,20.0,7.32,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
118,,Madilog Tan Malaka,"
          Bangsa Indonesia memandang bahwa apa yang terjadi di dunia ini dipengaruhi oleh kekuatan keramat di alam gaib. Cara pandang ini, disebut-sebut oleh Tan Malaka sebagai ""logika mistika"". Logika ini melumpuhkan karena ketimbang menangani sendiri permasalahan yang dihadapi, lebih baik mengharapkan kekuatan-kekuatan gaib itu sendiri.        ",,,,,,,,,79999,99,,,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide155-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide155-cr-500x500.jpeg,,,,,,,,500,14.0,20.0,5.6000000000000005,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
119,,Dunia Sophie,"
""Sophie, seorang pelajar sekolah menengah berusia empat belas tahun. Suatu hari sepulang sekolah, dia mendapat sebuah surat misterius yang hanya berisikan satu pertanyaan: “Siapa kamu?” Belum habis keheranannya, pada hari yang sama dia mendapat surat lain yang bertanya: “Dari manakah datangnya dunia?” Seakan tersentak dari rutinitas hidup sehari-hari, surat-surat itu mempuat Sophie mulai mempertanyakan soal-soal mendasar yang tak pernah dipikirkannya selama ini. Dia mulai belajar filsafat.""
",,,,,,,,,107999,99,,,https://www.solusibuku.com/image/c/data/2021/63ea12a3df707f8b4dcef4e672e8c1f2-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/2021/63ea12a3df707f8b4dcef4e672e8c1f2-cr-500x500.jpeg,,,,,,,,500,14.0,20.0,7.98,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
120,,Malam Terakhir,"
          Leila bercerita tentang kejujuran, keyakinan, tekad, prinsip dan pengorbanan. Banyak idiom dan metafor baru di samping padangan falsafi yang terasa baru karena pengungkapan yang baru. Sekalipun bermain dalam khayalan lukisan-lukisannya sangat kasat mata.        ",,,,,,,,,43999,99,,,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide171-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/eksternal/Slide171-cr-500x500.jpeg,,,,,,,,500,14.0,20.0,1.36,,,,,0,,,,Penerbit Mandiri,,Bahasa Indonesia,,,,,,,
121,,Bts Vampire Goes To School,"
          Buku ini menceritakan tentang para member BTS yang berubah menjadi vampire yang haus darah. Di ceritakan bahwa RAP Monster menjadi makhluk vampire yang jahat. Sementara V menjadi vampire yang baik.        ",,,,,,,,,47199,99,,,https://www.solusibuku.com/image/c/data/produk/smm/juli/Slide06-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/smm/juli/Slide06-cr-500x500.jpeg,,,,,,,,300,13.0,19.5,2.84,,,,,0,,,,Araska Publisher,,Bahasa Indonesia,,,,,,,
122,,Makan Siang Okta,"
          Novel ini berkisah tentang Okta yang mengenang masa kecilnya, tepatnya masa 25 tahun yang lalu, saat tokoh Okta masih SD dan mengalami ketertarikan seksual untuk pertama kali pada teman perempuan sekelasnya. Apa yang terjadi selanjutnya? Segera dapatkan buku ini!        ",,,,,,,,,39199,99,,,https://www.solusibuku.com/image/c/data/produk/smm/juli/Slide11-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/smm/juli/Slide11-cr-500x500.jpeg,,,,,,,,300,13.0,19.0,2.97,,,,,0,,,,Shira Media,,Bahasa Indonesia,,,,,,,
123,,Apology,"
          Novel ini berkisah tentang IKON, khususnya tentang percintaan, karier, serta mimpi-mimpi masa depan Kim Hambim yang dapat menginspirasi para IKONIC.        ",,,,,,,,,47199,99,,,https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide06-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide06-cr-500x500.jpeg,,,,,,,,300,13.0,19.0,1.69,,,,,0,,,,Aria Media Mandiri,,Bahasa Indonesia,,,,,,,
124,,Apricity,"
          Namanya Kim Taehyung, yang Jimin tahu, pemuda itu lahir di akhir bulan Desember, saat musim dingin, ketika kembang api dan salju bertabrakan di langit. Taehyung itu aneh, dia anak yang aneh. Dia terlalu berisik saat di rumah, tetapi saat di sekolah, dia akan menjadi anak yang pendiam. Bertahan di atas luka dan perasaan yang mereka simpan masing-masing, berharap musim dingin yang mereka lewati kali ini akan menjadi lebih baik.        ",,,,,,,,,47199,99,,,https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide07-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide07-cr-500x500.jpeg,,,,,,,,300,13.0,19.0,1.83,,,,,0,,,,Aria Media Mandiri,,Bahasa Indonesia,,,,,,,
125,,Sastrawan Salah Pergaulan,"
          Seniman itu harus kreatif dalam menjual karya. Salah satunya ditempuh oleh seorang perupa sepuh dengan strategi “kopoken”. Kopoken alias budheg ternyata bisa dipakai buat menjual karya seni. Sang Perupa Sepuh itu kalau karyanya ditawar, bakal pura-pura kopoken. Contoh, misal lukisannya yang seharga 300 juta rupiah, tiba-tiba sama calon pembelinya ditawar,

“Bagaimana kalau 200 juta, Pak?”

Perupa itu lalu menjawab,

“Apa? Empat ratus? Ya, sudah, nggak apa-apa. Saya manut. Silakan ditransfer saja secepatnya.”

Walhasil calon pembeli syok tapi sekaligus tidak bisa menghadapi strategi kopoken itu.

***

Memasuki tahun ketiga kuliah, Unggun punya kecemasan yang akut. Sementara teman-teman lainnya punya ketakutan nanti kalau lulus kuliah mau kerja di mana, Unggun justru mengkhawatirkan eksistensinya di depan kawan-kawannya. Dia merasa tidak pernah dianggap benar-benar ada.

Peringatan: Kisah-kisah dalam buku ini mengandung bahasa Jawa.        ",,,,,,,,,33599,99,,,https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide09-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide09-cr-500x500.jpeg,,,,,,,,300,12.0,18.0,1.05,,,,,0,,,,Buku Mojok,,Bahasa Indonesia,,,,,,,
126,,Paranoid  Ketakutan Yg Menghantui ,"
          Novel ini merupakan seri pertama dari trilogi novel thriller karya Vasca Vannesa. Bercerita tentang Gebi yang berusaha mengatasi gangguan kejiwaan pada dirinya, dan melawan ketakutan-ketakutan yang selalu menghantuinya.        ",,,,,,,,,47199,99,,,https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide12-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide12-cr-500x500.jpeg,,,,,,,,300,13.0,19.0,2.16,,,,,0,,,,Shira Media,,Bahasa Indonesia,,,,,,,
127,,Henzie Amanda Kathelijn,"
          Based on true indigo story, lanjutan dari buku sebelumnya karya Bia Nindy. Amanda adalah seorang hantu yang pernah menjadi manusia sepertiku dan merupakan teman hantu pertama yang aku temui saat berusia 5 tahun. Ia merupakan hantu keturunan Indonesia – Belanda yang sangat ceria. Kesukaannya adalah menyapa orang – orang, meskipun ia belum tentu dilihat oleh orang itu. Kedekatanku dengan Amanda membuatnya mempercayakan diriku untuk membantunya dalam menyelesaikan masalah masa lalunya.        ",,,,,,,,,54399,99,,,https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide18-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide18-cr-500x500.jpeg,,,,,,,,300,14.0,21.0,2.08,,,,,0,,,,Efde Media,,Bahasa Indonesia,,,,,,,
128,,Nightfall Witch,"
          Cerita fantasy dengan pembaca lebih dari 1 Juta kali ini sangat menarik untuk dibaca dengan bahasa yang lugas dan mengacu pada standar EBI. Sebuah organisasi Ilegal. Organisasi Harapan. Candice Emrys sempat mengira ia akan hidup terkekang untuk selama – lamanya di dalam sebuah rumah sepetak milik paman dan bibinya. Namun, kejenuhan hidup Candice mulai raib pasca pertemuan tak sengaja antara dirinya dengan sesosok makhluk bernama Glacies di perpustakaan mini kediamannya. Setelah mengalami beberapa kali insiden ganjil di hari yang sama dengan eksistensi makhluk itu, Candice tidak memerlukan waktu lama untuk tahu bahwasanya Glacies bukan sembarang makhluk, melainkan separuh jiwa dari Sapphire Galaxy. Penasaran dengan alur cerita science fantay ini, pastikan kalian membaca buku Nightfall Witch karya Imelia Fei.        ",,,,,,,,,71199,99,,,https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide19-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide19-cr-500x500.jpeg,,,,,,,,300,14.0,20.0,3.35,,,,,0,,,,Efde Media,,Bahasa Indonesia,,,,,,,
129,,My Boyfriend Is A Bad Boy,"
          Novel teenfiction karya Adilta Putri telah dibaca lebih dari 5 juta kali dan pernah menduduki posisi kedua tagar #teenfiction. Masa lalu adalah guru terhebat untuk masa depan. Terjebak di labirin masa lalu memang sangat melelahkan. Membutuhkan persiapan tenaga, waktu, pikiran dan mental yang kuat agar mereka menemukan jalan keluar di dalam sana. Beribu cara agar mereka bisa keluar dari dalam sana. Menangis, rapuh, kecewa, segala macam rasa sudah dialami bagi yan terjebak di dalam sana. Pada dasarnya manusia menginginkan kehidupan yang bahagia dan mengharapkan perlakuan yang layak. Memang benar, taka da happy ending yang terjadi dalam kurun waktu singkat. Hidup yang berlangsung tak mudah untuk berakhir dengan indah, tanpa adanya luka. Semua butuh proses waktu. Mau sekuat apapun  fondasi hubungan, tetap saja langkahnya memang sudah tak bersenyawa.        ",,,,,,,,,99999,99,,,https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide20-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide20-cr-500x500.jpeg,,,,,,,,300,14.0,21.0,5.97,,,,,0,,,,Efde Media,,Bahasa Indonesia,,,,,,,
130,,Jakarta Vigilante,"
Novel ini bercerita tentang seorang tokoh pebisnis muda yang bernama Tiara Suryajati, yang berasal dari Grup Jati. Lahir di keluarga Jati yang merupakan salah satu keluarga konglomerat di Indonesia, Tiara hanya memedulikan dirinya sendiri dan orang-orang terdekatnya. Secara garis besar, novel ini berkisah tentang hubungan konglomerat dengan roda perekonomian, serta benturan-benturan konflik dengan premanisme.
",,,,,,,,,53399,99,,,https://www.solusibuku.com/image/c/data/2022/JAKARTAVIGILANTE-cr-500x500.png,https://www.solusibuku.com/image/c/data/2022/JAKARTAVIGILANTE-cr-500x500.png,,,,,,,,300,14.0,21.0,4.24,,,,,0,,,,Aria Media Mandiri,,Bahasa Indonesia,,,,,,,
131,,Julian,"
          Terkadang pertemuan bukanlah tujuan utama untuk mempersatukan suatu hubungan. Kita dipertemukan dengan seseorang mungkin hanya sebatas untuk saling mengenal. Tidak lebih. Kita dipertemukan oleh takdir untuk dipersatukan, tetapi tidak sekarang. Mungkin nanti, setelah kita sudah saling mengerti arti dari sebuah pertemuan dan perpisahan. Aku yakin suatu saat aku pasti bisa menemukanmu kembali dengan hati yang sama dan perasaan yang sama pula seperti dulu ketika kita masih berdua. Novel karya Sabila Ayu Rizky yang telah dibaca lebih dari lima juta kali ini ceritanya sangat dalam dan menyentuh hati. Walaupun hanya persoalan asmara, tetapi banyak hal dan pelajaran positif untuk para pembaca Julian dapat mengambil makna dari ceritanya.        ",,,,,,,,,103999,99,,,https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide22-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/smm/agustus/Slide22-cr-500x500.jpeg,,,,,,,,300,14.0,21.0,6.54,,,,,0,,,,Efde Media,,Bahasa Indonesia,,,,,,,
